LEGEND_COLORS	rgb(94,241,75)	rgb(63,73,91)	rgb(191,88,148)	rgb(90,11,43)	rgb(147,26,76)	rgb(246,117,47)	rgb(212,192,245)	rgb(138,152,17)	rgb(26,62,178)	rgb(192,231,85)	rgb(111,80,234)	rgb(107,54,120)	rgb(10,162,125)	rgb(235,43,84)	rgb(98,218,253)	rgb(253,28,252)	rgb(127,129,126)	rgb(99,197,206)	rgb(214,51,183)	rgb(224,121,132)	rgb(148,61,209)	rgb(121,168,188)	rgb(202,89,25)	rgb(79,4,1)	rgb(207,252,192)	rgb(232,210,49)	rgb(22,141,207)	rgb(235,251,105)	rgb(22,170,193)	rgb(216,237,237)	rgb(65,209,231)
LEGEND_LABELS	arCOG00553	arCOG00557	arCOG00555	arCOG00554	arCOG01445	arCOG00558	arCOG00770	arCOG00874	arCOG00872	arCOG01526	arCOG00871	arCOG01444	COG1061	COG0513	COG1201	COG1204	COG1205	COG1203	2XSV4	2XTPR	2XTWI	2XTBV	COG1111	2XSTH	COG1202	2XUS4	COG0553	2XTYQ	2XUCK	2XTH2	COG1199
LEGEND_SHAPE_SCALES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DATA
'Methanobrevibacter olleyae'	50	50	50	50	50	0	0	0	50	0	0	0	50	0	50	50	50	50	50	50	50	50	50	50	50	0	50	0	50	0	0
'Pyrococcus kukulkanii'	50	50	50	50	50	0	50	50	50	0	0	0	50	0	50	50	50	50	50	50	50	50	50	50	50	0	0	50	50	50	50
'Candidatus Nitrosotalea devanaterra'	50	50	50	0	0	50	50	0	50	0	0	0	0	50	50	50	50	0	0	0	0	0	50	0	0	0	50	0	0	0	50
'Thermococcus peptonophilus'	50	50	50	50	50	50	50	0	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	50	50	50
'Thermococcus chitonophagus'	50	50	50	50	50	0	50	50	50	0	0	0	50	0	50	50	50	50	50	50	50	50	50	50	50	0	50	50	50	50	50
'Thermococcus piezophilus'	50	50	0	50	50	50	50	0	0	0	0	0	50	50	50	50	0	50	50	0	50	0	0	50	50	50	0	0	50	50	50
'Sulfolobus'	50	50	0	0	0	50	0	50	0	0	0	0	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
'Methanobacterium congolense'	50	50	50	50	50	50	0	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	50	0	0
'Nanohaloarchaea archaeon SG9'	50	50	0	0	50	50	0	0	50	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	0	0	0	0
'Halodesulfurarchaeum formicicum'	50	50	0	50	50	0	50	0	50	0	0	0	0	0	50	50	0	50	50	0	50	50	50	50	50	0	50	0	50	50	50
'Methanohalophilus halophilus'	50	50	50	50	0	50	50	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	50	50	50
'Cuniculiplasma divulgatum'	50	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	0	50	0	0	0	50	50
'Haloterrigena daqingensis'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	50	50	50	50	50
Halorientalis	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	0	50	50	50	50
'Ferroplasma acidiphilum'	50	50	0	0	0	50	50	50	0	0	0	0	50	50	50	50	0	0	50	0	0	0	0	50	0	50	0	50	0	50	50
'Acidianus manzaensis'	50	50	50	0	0	50	0	50	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0
'Candidatus Mancarchaeum acidiphilum'	50	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	0	50	0	0	0	50	50
'Thermococcus celer Vu 13 = JCM 8558'	50	50	0	50	50	50	50	50	50	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	50	50	50	50	50	50
'Thermococcus pacificus'	50	50	50	50	0	50	50	50	50	0	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	0	50	50	50	50
'Halohasta litchfieldiae'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	50	50	50
'Methanobacterium subterraneum'	0	50	50	0	50	50	0	50	50	0	0	0	50	50	50	0	50	50	0	50	50	50	50	50	50	50	0	0	0	0	0
'Haloarcula taiwanensis'	50	50	50	50	0	0	50	0	50	0	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	50	50	50
'Salinigranum rubrum'	50	0	0	50	0	0	50	0	50	0	0	0	0	0	0	50	0	0	50	0	0	50	50	0	50	0	0	0	50	50	50
'Candidatus Nitrosocaldus cavascurensis'	50	50	0	0	50	0	0	0	50	0	0	0	0	0	50	50	0	50	0	0	50	0	50	0	0	0	0	0	0	0	0
'Acidianus brierleyi'	50	50	50	0	0	50	50	50	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	50	0	0	0	50
'Acidianus sulfidivorans JP7'	50	50	50	0	0	50	50	50	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	50	0	0	0	50
'Metallosphaera hakonensis JCM 8857 = DSM 7519'	50	50	50	0	0	50	50	50	0	0	0	0	50	50	50	50	50	0	0	0	0	0	0	0	0	0	50	0	0	0	50
'Candidatus Nitrosomarinus catalina'	50	0	50	0	0	50	0	50	50	0	0	0	50	50	0	50	50	0	0	0	0	0	50	0	0	0	50	50	0	0	0
'Natrarchaeobaculum aegyptiacum'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	0	50	50	50	50
'Thermococcus gorgonarius'	50	50	50	50	0	50	50	0	50	0	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	50	0	50	50	50
'Thermococcus profundus'	50	50	50	50	50	50	50	0	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	50	50	50
'Thermococcus barossii'	50	50	50	50	0	50	50	50	50	0	0	0	50	50	50	50	50	50	50	50	0	50	50	50	50	50	0	50	50	50	50
'Thermococcus siculi'	50	50	50	50	50	50	50	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50
'Thermococcus radiotolerans'	50	50	50	50	0	50	50	50	50	0	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	0	50	50	50	50
'Methanosphaera'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	0	50	0	50	50	50	0	50
'Halalkaliarchaeum desulfuricum'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	50	50	50
'Haloplanus rubicundus'	50	50	50	50	0	0	50	0	50	0	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	50	50	50
'Natrarchaeobaculum sulfurireducens'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	50	50	50	50	50
'Sulfodiicoccus acidiphilus'	50	50	50	0	0	50	0	50	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0
'Methanothrix thermoacetophila'	50	50	0	50	0	0	50	0	50	0	0	0	0	0	50	50	0	0	50	0	0	50	50	50	50	0	0	0	50	50	50
'Cenarchaeum symbiosum'	50	50	50	0	0	50	50	0	50	0	0	0	0	50	50	50	50	0	0	0	0	0	50	0	0	0	50	0	0	0	50
'Pyrobaculum arsenaticum'	50	50	50	0	0	0	50	50	0	0	0	0	50	0	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	50
'Halobacterium salinarum'	50	50	0	50	0	0	50	50	50	0	0	0	50	0	50	50	0	0	50	0	0	50	50	50	50	0	50	0	50	50	50
'Sulfolobus islandicus'	50	50	50	0	0	50	50	50	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	50	0	0	0	50
'Methanohalophilus mahii'	50	50	50	50	0	50	50	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	50	50	50
'Methanohalobium evestigatum'	50	50	50	50	0	50	50	50	50	0	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	0	50	50	50	50
'Methanothermobacter marburgensis'	50	50	50	0	0	50	0	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	0	0
'Ignisphaera aggregans'	50	50	50	0	0	0	50	0	0	0	0	0	0	0	50	50	50	0	0	0	0	0	0	0	0	0	50	0	0	0	50
'Methanothermus fervidus'	50	50	0	0	0	0	0	0	50	0	0	0	0	0	50	50	0	0	50	0	0	50	50	50	50	0	0	0	0	0	0
'Candidatus Caldarchaeum subterraneum'	50	50	50	0	0	0	0	0	50	0	0	0	0	0	50	50	50	50	0	0	0	50	50	0	0	0	50	0	0	0	0
'Methanothrix soehngenii'	50	50	0	50	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	50	50	0	0	50	50	50
'Methanotorris igneus'	50	50	0	50	0	50	0	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	50	50	0	0	50	0	0
'Methanosalsum zhilinae'	50	50	0	50	50	50	50	50	50	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	50	0	0	50	50	50
'Methanosaeta harundinacea'	50	50	0	50	0	50	50	50	50	0	0	0	50	50	50	50	0	0	50	0	0	50	50	50	50	50	0	0	50	50	50
'Thermococcus litoralis'	50	50	50	0	50	50	50	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	0	50	50	50	0	50	50
'Candidatus Nitrosopumilus koreensis AR1'	0	50	50	0	0	50	0	0	50	0	0	0	0	50	50	0	50	0	0	0	0	0	50	0	0	0	50	0	0	0	0
'Candidatus Nitrososphaera gargensis'	50	50	50	0	50	50	0	50	50	0	0	0	50	50	50	50	50	50	0	0	50	50	50	0	0	0	0	50	0	0	0
'Methanomethylovorans hollandica'	50	50	50	50	0	50	50	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	50	50	50
'Methanothermobacter thermautotrophicus'	50	50	50	0	50	50	0	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0
'Methanococcoides burtonii'	50	50	50	50	50	50	50	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	50	50	50
'Nanoarchaeum equitans'	0	50	0	0	50	0	0	0	50	0	0	0	50	0	50	0	0	50	0	0	50	50	50	50	0	0	0	0	0	0	0
'Methanopyrus kandleri'	50	50	50	50	0	0	0	0	50	0	0	0	0	0	50	50	50	0	0	0	0	50	50	50	50	0	0	0	50	0	0
'Methanosarcina acetivorans'	50	50	50	50	50	50	50	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50
'Candidatus Methanomassiliicoccus intestinalis'	50	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	0	50	0	0	0	50	50
'Ferroplasma acidarmanus fer1'	50	50	0	0	0	50	50	50	0	0	0	0	50	50	50	50	0	0	50	0	0	0	0	50	0	50	0	50	0	50	50
'Methanothermobacter'	50	50	50	0	0	50	0	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	0	0
'Methanobacterium'	50	50	50	0	50	50	0	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0
